I,Q
-0.701051604045087,-0.752720871221758
-0.672179679345157,-0.744842017572632
-0.676755856917755,-0.743040460337222
-0.64693086437138,-0.762179041677616
-0.656132817406633,-0.769437186258401
-0.625194623159067,-0.767575892867793
-0.631809608520692,-0.76538093087872
-0.610686705433743,-0.777823085291561
-0.588213843417927,-0.805087221095067
-0.161639890815382,0.995958957394742
-0.177440060287768,0.963054549089242
-0.162190011317618,0.9781036967363
-0.190829185179076,0.977825574671068
-0.223575402145097,0.948703397069952
-0.225285366085471,0.956155792779273
-0.253217606947936,0.941774577365678
-0.254997015756954,0.977694962963306
-0.261187746538859,0.974792853530017
-0.31421604163375,0.975701210322706
-0.296079851943002,0.94646803311352
-0.305584443930105,0.946686934809019
-0.338140999956927,0.955014725471519
-0.331516828138151,0.93695970693634
-0.366170658135564,0.95568101954748
-0.398239388845231,0.925973253618564
-0.424729620975036,0.934667366962501
-0.415706730525814,0.91562547789565
-0.416806959543374,0.912749367827315
-0.435947978909831,0.914374911622576
-0.303816119058756,-0.93337252840421
-0.301296792278844,-0.960596835874251
-0.277180379249019,-0.946603229323767
-0.284478180654314,-0.964293857114158
-0.258247512903368,-0.971807942011921
-0.243741141968088,-0.995920413801951
-0.211607996613426,-0.965403893541074
-0.202965348673258,-0.976819749579337
-0.201911327152368,-0.971847543315788
-0.172048869758572,-0.977515631265455
-0.165108373341883,-0.992190116264641
-0.149284529970373,-1.00140121705798
-0.114467129860158,-0.987136779181076
-0.108308137184166,-0.992165725233181
-0.0890991657193808,-0.978674469161809
-0.0673437628196977,-0.993561314365763
-0.0605238990255407,-0.991962511596341
-0.0401798218003671,-1.00953697008186
-0.0228229379575009,-1.01290766731679
-0.000987692689764936,-0.997038967902488
0.713090411289675,-0.706636714590425
0.735884183667456,-0.723394071746192
0.729252914061068,-0.675443417058685
0.739029169011912,-0.686552791854433
0.771504220324097,-0.662058030634304
0.753996680128688,-0.669136851542411
0.770477343552534,-0.638070568004216
0.791997123508467,-0.636068578324747
0.792038757460402,-0.613707161346701
0.817350761297832,-0.599379689398432
0.822020384317052,-0.602835669935287
0.821816019707054,-0.570267719632902
0.81730153287168,-0.562672772244434
0.84293318754344,-0.526456860356254
0.826942384836842,-0.546061036016832
0.855714270652071,-0.525825350739479
0.870907606773505,-0.515118641484424
0.871310371973254,-0.501160207537995
0.887368034780225,-0.465371872724721
